fnid,country,country_code,admin_1,admin_2,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,qc_flag,area,production,yield
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,1995,1,1994,12,All (PS),0,18669,13357.62,0.715497349
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,1996,1,1995,12,All (PS),0,15349,7835.4,0.510482768
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,1997,1,1996,12,All (PS),0,13538,9311.94,0.687837199
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,1998,1,1997,12,All (PS),0,13600,5411.341134,0.39789273
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,1999,1,1998,12,All (PS),0,13500,5751.575158,0.426042604
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2000,1,1999,12,All (PS),0,21300,15300.57606,0.718336904
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2001,1,2000,12,All (PS),0,23400,13248.51845,0.566176002
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2002,1,2001,12,All (PS),0,25400,18288.69847,0.720027499
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2003,1,2002,12,All (PS),0,16550,9572.457246,0.578396208
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2004,1,2003,12,All (PS),0,17215,8342.034203,0.48457939
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2005,1,2004,12,All (PS),0,19750,5177.947795,0.262174572
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2006,1,2005,12,All (PS),0,20331,17080.10801,0.840101717
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2013,1,2012,12,All (PS),0,15206,13954.5,0.917696962
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2014,1,2013,12,All (PS),0,14894,13964,0.937558748
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2015,1,2014,12,All (PS),0,14873,16355,1.09964365
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2016,1,2015,12,All (PS),0,19930,15271,0.766231811
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2017,1,2016,12,All (PS),0,21467,12839.9,0.5981227
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2018,1,2017,12,All (PS),0,19906,10284.85,0.516670853
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2019,1,2018,12,All (PS),0,20260,8131.9,0.401377098
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2020,1,2019,12,All (PS),0,19858,8856,0.445966361
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Annual,2021,1,2020,12,All (PS),0,19872,7657,0.385316023
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2017,3,2017,8,All (PS),0,14088,16637.4,1.180962521
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2018,3,2018,8,All (PS),0,14090,10652.04,0.756
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2019,3,2019,8,All (PS),0,14090,15217.2,1.08
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2020,3,2020,8,All (PS),0,16782,8586.9,0.511673221
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2021,3,2021,8,All (PS),0,16500,8870.4,0.5376
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2022,3,2022,8,All (PS),0,16500,8515.62,0.516098182
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2023,3,2023,8,All (PS),0,16000,11808,0.738
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Long,2024,3,2024,8,All (PS),0,10920,131200,12.01465201
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2016,10,2018,3,All (PS),0,6040,4892.4,0.81
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2017,10,2019,3,All (PS),0,6040,6523.2,1.08
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2018,10,2020,3,All (PS),0,6040,6523.2,1.08
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2019,10,2021,3,All (PS),0,4478,2291.22,0.511661456
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2020,10,2022,3,All (PS),0,2107,1276.47,0.605823446
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2021,10,2023,3,All (PS),0,2528,1531.8,0.605933544
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Beans (mixed),Short,2022,10,2024,3,All (PS),0,2800,1350,0.482142857
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2013,1,2012,12,All (PS),0,1634,28016,17.14565483
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2014,1,2013,12,All (PS),0,972,16262,16.73045267
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2015,1,2014,12,All (PS),0,998,32110,32.1743487
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2016,1,2015,12,All (PS),0,959,31798,33.15745568
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2017,1,2016,12,All (PS),0,1016,26033,25.6230315
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2018,1,2017,12,All (PS),0,947,25402,26.82365364
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2019,1,2018,12,All (PS),0,951,25467,26.77917981
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2020,1,2019,12,All (PS),0,930,23504,25.27311828
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2021,1,2020,12,All (PS),0,887,24824,27.98647125
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2022,1,2021,12,All (PS),0,897,28087,31.31215162
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cabbage,Annual,2023,1,2022,12,All (PS),0,875,26200,29.94285714
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Canola Seed,Annual,2020,1,2019,12,All (PS),0,98,402.2,4.104081633
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Canola Seed,Annual,2021,1,2020,12,All (PS),0,75,386,5.146666667
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Canola Seed,Annual,2022,1,2021,12,All (PS),0,52,369.8,7.111538462
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Canola Seed,Annual,2023,1,2022,12,All (PS),0,92,338,3.673913043
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Carrots,Annual,2013,1,2012,12,All (PS),0,88.7,1305,14.71251409
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Carrots,Annual,2014,1,2013,12,All (PS),0,43,1403,32.62790698
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2013,1,2012,12,All (PS),0,138,3719,26.94927536
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2014,1,2013,12,All (PS),0,226,5570,24.6460177
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2015,1,2014,12,All (PS),0,52,984,18.92307692
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2016,1,2015,12,All (PS),0,42,887,21.11904762
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2017,1,2016,12,All (PS),0,218,2817,12.92201835
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2018,1,2017,12,All (PS),0,220,2856.7,12.985
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2019,1,2018,12,All (PS),0,218,2657,12.18807339
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2020,1,2019,12,All (PS),0,216,2357,10.91203704
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cassava,Annual,2021,1,2020,12,All (PS),0,198,2130,10.75757576
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2014,1,2013,12,All (PS),0,60,22,0.366666667
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2015,1,2014,12,All (PS),0,60,22,0.366666667
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2016,1,2015,12,All (PS),0,60,21,0.35
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2017,1,2016,12,All (PS),0,128,55,0.4296875
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2018,1,2017,12,All (PS),0,,46,
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2019,1,2018,12,All (PS),0,,59,
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2020,1,2019,12,All (PS),0,160,43,0.26875
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2021,1,2020,12,All (PS),0,154,28.16,0.182857143
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Coffee,Annual,2022,1,2021,12,All (PS),0,192,28.94,0.150729167
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1974,1,1973,12,All (PS),0,250,48,0.192
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1975,1,1974,12,All (PS),0,340,121,0.355882353
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1976,1,1975,12,All (PS),0,400,141,0.3525
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1977,1,1976,12,All (PS),0,430,307,0.713953488
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1978,1,1977,12,All (PS),0,840,420,0.5
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1979,1,1978,12,All (PS),0,1455,831,0.571134021
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1980,1,1979,12,All (PS),0,1388,300,0.216138329
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1981,1,1980,12,All (PS),0,368,349,0.948369565
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1982,1,1981,12,All (PS),0,544,352,0.647058824
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1984,1,1983,12,All (PS),0,452,124,0.274336283
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1985,1,1984,12,All (PS),0,520,728,1.4
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1986,1,1985,12,All (PS),0,346,74,0.213872832
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1987,1,1986,12,All (PS),0,187,112,0.598930481
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1988,1,1987,12,All (PS),0,370,370,1
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,1989,1,1988,12,All (PS),0,602,482,0.800664452
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,2017,1,2016,12,All (PS),0,2,0.88,0.44
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,2018,1,2017,12,All (PS),1,2,107.24,53.62
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,2019,1,2018,12,All (PS),0,26,15,0.576923077
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,2020,1,2019,12,All (PS),0,41,30,0.731707317
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cotton,Annual,2021,1,2020,12,All (PS),0,24,20,0.833333333
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2013,1,2012,12,All (PS),0,142,139.23,0.980492958
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2014,1,2013,12,All (PS),0,129,131.31,1.017906977
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2015,1,2014,12,All (PS),0,256,156,0.609375
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2016,1,2015,12,All (PS),0,152,110,0.723684211
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2017,1,2016,12,All (PS),0,237,167.3,0.705907173
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2018,1,2017,12,All (PS),0,190,100.7,0.53
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2019,1,2018,12,All (PS),0,125,65.6,0.5248
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2020,1,2019,12,All (PS),0,135,71.8,0.531851852
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Cowpea,Annual,2021,1,2020,12,All (PS),0,132,86.1,0.652272727
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2017,1,2016,12,All (PS),0,4133,4512,1.091700944
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2018,1,2017,12,All (PS),0,4025,4692,1.165714286
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2019,1,2018,12,All (PS),0,5109,5679,1.111567821
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2020,1,2019,12,All (PS),0,502,451,0.898406375
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2021,1,2020,12,All (PS),0,339,329,0.970501475
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2022,1,2021,12,All (PS),0,459,446,0.97167756
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Groundnuts (In Shell),Annual,2023,1,2022,12,All (PS),0,284,315,1.10915493
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2013,1,2012,12,All (PS),0,746,11790,15.80428954
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2014,1,2013,12,All (PS),0,844,10563,12.51540284
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2015,1,2014,12,All (PS),0,861,12250,14.22764228
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2016,1,2015,12,All (PS),0,917,13121,14.30861505
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2017,1,2016,12,All (PS),0,1016,26033,25.6230315
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2018,1,2017,12,All (PS),0,747,10325,13.82195448
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2019,1,2018,12,All (PS),0,759,10393,13.69301713
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2020,1,2019,12,All (PS),0,557,7718,13.85637343
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2021,1,2020,12,All (PS),0,564,9562,16.95390071
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2022,1,2021,12,All (PS),0,637,10442,16.39246468
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Kale,Annual,2023,1,2022,12,All (PS),0,549,7944,14.46994536
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Macadamia,Annual,2019,1,2018,12,All (PS),0,43,39,0.906976744
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Macadamia,Annual,2020,1,2019,12,All (PS),0,44,41,0.931818182
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Macadamia,Annual,2021,1,2020,12,All (PS),0,44,68,1.545454545
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Macadamia,Annual,2022,1,2021,12,All (PS),0,56,52,0.928571429
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Macadamia,Annual,2023,1,2022,12,All (PS),0,57,59,1.035087719
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1982,1,1981,12,All (PS),0,21814,58898,2.700009168
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1983,1,1982,12,All (PS),0,21118,59400,2.81276636
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1984,1,1983,12,All (PS),0,23005,14300.1,0.621608346
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1985,1,1984,12,All (PS),0,18557,50103.9,2.7
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1986,1,1985,12,All (PS),0,22250,60075,2.7
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1987,1,1986,12,All (PS),0,20553.41373,57401.44432,2.792793697
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1988,1,1987,12,All (PS),0,21200,57240,2.7
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1989,1,1988,12,All (PS),0,26700,84105,3.15
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1990,1,1989,12,All (PS),0,20700,37260,1.8
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1991,1,1990,12,All (PS),0,19121.60289,35601.79468,1.861862465
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1992,1,1991,12,All (PS),0,42704,115192.4,2.697461596
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1993,1,1992,12,All (PS),0,49000,74970,1.53
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1994,1,1993,12,All (PS),0,27948,66044,2.363102905
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1995,1,1994,12,All (PS),0,38062,88240.5,2.318335873
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1996,1,1995,12,All (PS),0,25300,56151,2.219407115
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1997,1,1996,12,All (PS),0,25510,28968,1.135554684
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1998,1,1997,12,All (PS),0,30515,85777.27,2.810987056
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,1999,1,1998,12,All (PS),0,37000,98280,2.656216216
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2000,1,1999,12,All (PS),0,45000,98820,2.196
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2001,1,2000,12,All (PS),0,49100,148109,3.016476578
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2002,1,2001,12,All (PS),0,29300,62124,2.120273038
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2003,1,2002,12,All (PS),0,27065.8437,59359.25638,2.193142658
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2004,1,2003,12,All (PS),0,33330,64765,1.943144314
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2005,1,2004,12,All (PS),0,33579,101153,3.012388695
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2006,1,2005,12,All (PS),0,35835,111363,3.107660109
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2013,1,2012,12,All (PS),0,32015,101335.77,3.165259097
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2014,1,2013,12,All (PS),0,27620,103448.43,3.745417451
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2015,1,2014,12,All (PS),0,33598,78020,2.322162033
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2016,1,2015,12,All (PS),0,33315,75005,2.251388264
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2017,1,2016,12,All (PS),0,28373,80823.15,2.848593733
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2018,1,2017,12,All (PS),0,30631,92601.42,3.023127551
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2019,1,2018,12,All (PS),0,31779,104486.9,3.287922842
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2020,1,2019,12,All (PS),0,25856,87431.25,3.381468518
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Annual,2021,1,2020,12,All (PS),0,31351,86007,2.743357469
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1991,3,1991,8,All (PS),0,21200,47700,2.25
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1992,3,1992,8,All (PS),0,21332,76795.2,3.6
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1993,3,1993,8,All (PS),0,24500,37485,1.53
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1994,3,1994,8,All (PS),0,27800,70056,2.52
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1995,3,1995,8,All (PS),0,10352,22360.32,2.16
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1996,3,1996,8,All (PS),0,8600,15480,1.8
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1997,3,1997,8,All (PS),0,7910,9954,1.25840708
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1998,3,1998,8,All (PS),0,12500,30937.5,2.475
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,1999,3,1999,8,All (PS),0,12500,33750,2.7
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2000,3,2000,8,All (PS),0,14500,31410,2.166206897
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2001,3,2001,8,All (PS),0,14500,46332,3.195310345
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2015,3,2015,8,All (PS),0,33240,86957,2.616034898
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2016,3,2016,8,All (PS),0,30620,90354.42,2.950830176
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2017,3,2017,8,All (PS),0,27660,108000,3.904555315
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2018,3,2018,8,All (PS),0,30000,99000,3.3
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2019,3,2019,8,All (PS),0,30422,90353.34,2.97
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2020,3,2020,8,All (PS),0,30960,96201,3.107267442
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2021,3,2021,8,All (PS),0,30200,90405,2.993543046
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2022,3,2022,8,All (PS),0,30000,94500,3.15
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2023,3,2023,8,All (PS),0,31400,94953.6,3.024
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Long,2024,3,2024,8,All (PS),0,37838,145565.55,3.847073048
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,1997,10,1999,3,All (PS),0,500,540,1.08
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,1999,10,2001,3,All (PS),0,1300,4095,3.15
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2014,10,2016,3,All (PS),0,9230,18460,2
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2015,10,2017,3,All (PS),0,6140,10499.4,1.71
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2016,10,2018,3,All (PS),0,300,1107,3.69
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2017,10,2019,3,All (PS),0,1200,2160,1.8
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2019,10,2021,3,All (PS),0,149,431.82,2.898120805
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2020,10,2022,3,All (PS),0,358,478.53,1.336675978
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2021,10,2023,3,All (PS),0,251,239.31,0.953426295
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Maize,Short,2022,10,2024,3,All (PS),0,131,242.64,1.85221374
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1970,1,1969,12,All (PS),0,2308,,
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1972,1,1971,12,All (PS),0,750,,
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1973,1,1972,12,All (PS),0,700,448,0.64
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1974,1,1973,12,All (PS),0,1120,,
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1975,1,1974,12,All (PS),0,1250,,
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1976,1,1975,12,All (PS),0,1594,1435,0.900250941
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1977,1,1976,12,All (PS),0,3000,2430,0.81
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1978,1,1977,12,All (PS),0,2800,2268,0.81
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1979,1,1978,12,All (PS),0,2550,2066,0.810196078
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1980,1,1979,12,All (PS),0,2500,1350,0.54
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1981,1,1980,12,All (PS),0,1810,1303,0.719889503
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1982,1,1981,12,All (PS),0,100,90,0.9
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1983,1,1982,12,All (PS),0,200,180,0.9
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1984,1,1983,12,All (PS),0,269,145,0.539033457
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1985,1,1984,12,All (PS),0,1467,1320,0.899795501
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1986,1,1985,12,All (PS),0,2249,2024,0.899955536
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1987,1,1986,12,All (PS),0,2400,2160,0.9
KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Millet,Annual,1988,1,1987,12,All (PS),0,2000,1620,0.81
